1690	1450.78	1449.73	1388.79	1438.52	1440.64	1488.25	429.908
1710	1466.53	1465.28	1404.12	1454.13	1455.96	1504.28	429.467
1730	1482.34	1480.93	1419.36	1469.87	1471.59	1520.54	429.417
1750	1500.57	1498.85	1437.07	1488.04	1489.29	1539.09	430.325
1770	1516.43	1514.2	1452.16	1503.79	1504.66	1555.33	430.283
1790	1532.5	1530.27	1467.96	1519.81	1520.58	1571.89	429.7
1810	1550.71	1548.21	1485.82	1538.07	1538.46	1590.52	430.592
1830	1566.64	1564.06	1501.21	1554	1553.94	1606.89	430.583
1850	1582.94	1580.12	1516.94	1569.97	1569.71	1623.51	430.117
1870	1598.7	1595.51	1532.18	1585.66	1585.29	1639.91	430.208
1890	1614.6	1611.51	1547.79	1601.5	1600.8	1656.43	429.783
1910	1633.53	1629.75	1566.25	1620.29	1619.05	1675.42	430.683
1930	1649.58	1645.62	1581.54	1636.24	1634.88	1691.7	430.583
1950	1665.84	1661.98	1597.39	1652.37	1650.86	1708.55	430.2
1970	1684.84	1680.57	1616.05	1671.23	1669.3	1727.78	430.833
1990	1701.1	1696.56	1631.95	1687.31	1685.45	1744.72	431.05
2010	1714.4	1709.5	1643.99	1700.43	1698.11	1758.61	429.925
2030	1730.21	1725.15	1659.8	1716.36	1713.76	1774.87	429.7
2050	1746.43	1741.19	1675.27	1732.31	1729.25	1791.3	429.4
2070	1765.2	1759.92	1693.41	1751.19	1747.64	1810.41	430.158
2090	1781.75	1776.1	1709.43	1767.36	1763.41	1827.31	430.075
2110	1798.14	1792.26	1725.32	1783.66	1779.7	1844.37	429.925
2130	1817.36	1811.32	1743.99	1802.87	1798.48	1863.8	430.558
2150	1833.92	1827.56	1759.84	1819.24	1814.44	1880.8	430.575
2170	1850.29	1843.95	1775.98	1835.59	1830.35	1897.71	430.35
2190	1869.63	1862.91	1794.55	1854.64	1848.9	1917.25	431
2210	1882.86	1875.96	1807.29	1867.71	1861.67	1930.77	430.35
2230	1899.06	1892.15	1822.79	1883.83	1877.43	1947.94	429.833
2250	1918.58	1911.54	1841.82	1903.87	1896.59	1968.04	430.608
2270	1934.47	1927.35	1857.18	1919.78	1911.96	1984.33	430.633
2290	1950.95	1943.48	1872.97	1935.24	1927.96	2001.05	430.308
2310	1966.43	1958.81	1888.14	1950.65	1942.83	2017.03	430.325
2330	1982.59	1975.05	1903.71	1966.52	1958.51	2033.67	430.233
2350	1998.68	1990.92	1919.16	1982.9	1974.4	2050.26	429.8
2370	2014.58	2006.66	1934.5	1998.43	1989.88	2066.72	429.933
2390	2030.97	2022.66	1949.89	2014.57	2005.64	2083.45	429.95
2410	2047.62	2039.09	1966.09	2030.82	2021.69	2100.57	429.517
2430	2066.42	2057.76	1984.53	2049.38	2039.73	2119.63	430.392
2450	2082.22	2073.54	1999.58	2065.16	2055.03	2135.98	429.867
2470	2098.3	2089.64	2014.86	2081.34	2070.66	2152.29	429.95
2490	2113.51	2104.44	2029.74	2096.11	2085.36	2167.92	430.008
2510	2129.32	2119.99	2044.65	2111.78	2100.44	2184.4	429.6
2530	2148.68	2139.18	2063.34	2130.77	2118.7	2203.93	430.3
2550	2164.07	2154.37	2077.55	2145.95	2133.72	2219.96	430.242
2570	2179.99	2170.25	2093.92	2161.92	2149.28	2236.34	429.833
2590	2199.62	2189.4	2112.57	2180.67	2167.91	2255.77	430.583
2610	2215.12	2204.84	2127.25	2196.35	2182.9	2271.62	430.533
2630	2230.79	2220.31	2142.24	2211.92	2197.61	2288.2	430.358
2650	2245.86	2235.46	2157	2226.84	2212.37	2304.13	430.333
2670	2261.79	2250.7	2171.98	2242.5	2227.82	2320.12	430.242
2690	2277.73	2266.68	2187.02	2258.22	2242.91	2336.32	429.958
2710	2297.02	2285.46	2206.1	2277.15	2261.38	2355.66	430.708
2730	2312.41	2300.76	2220.61	2292.43	2276.17	2371.79	430.567
2750	2328.43	2316.53	2236.57	2308.28	2291.46	2388	430.225
2770	2347.57	2335.34	2254.82	2326.86	2310.01	2407.46	430.967
2790	2358.65	2346.47	2265.32	2337.71	2320.25	2418.84	430.175
2810	2374.3	2361.75	2280.19	2353.56	2335.04	2434.78	429.9
2830	2392.5	2379.85	2297.96	2372.08	2352.84	2453.88	430.517
2850	2408.74	2395.82	2313.93	2388.11	2368.32	2470.03	430.575
2870	2424.31	2410.98	2328.24	2402.85	2383.2	2485.96	430.283
2890	2438.9	2425.4	2342.38	2417.09	2396.87	2500.66	430.175
2910	2453.64	2440.05	2356.39	2432.01	2410.91	2515.85	429.858
2930	2469.63	2455.5	2371.8	2447.59	2425.73	2532.05	429.833
2950	2484.02	2469.88	2385.44	2461.79	2439.91	2546.33	429.858
2970	2499.14	2484.88	2400.28	2476.61	2454.61	2561.7	429.442
2990	2517.66	2503.28	2417.91	2495.32	2472.24	2580.46	430.367
3010	2533.24	2518.54	2433.1	2510.25	2487.44	2596.48	430.258
3030	2547.84	2533.3	2447.43	2525.15	2501.38	2611.84	429.775
3050	2567.17	2552.1	2465.94	2544.23	2519.54	2631.11	430.667
3070	2581.57	2566.32	2480.27	2558.43	2533.13	2645.55	430.75
3090	2596.78	2580.84	2494.11	2573.31	2547.53	2660.44	430.408
3110	2610.51	2594.73	2507.64	2586.77	2560.93	2674.44	430.408
3130	2625.74	2609.83	2522.75	2601.91	2575.5	2690.32	430.275
3150	2640.72	2624.67	2537.5	2616.71	2589.82	2705.43	429.917
3170	2660.04	2643.55	2556.2	2635.57	2607.87	2724.58	430.617
3190	2675.01	2657.96	2570.25	2650.75	2621.83	2739.19	430.55
3210	2689.81	2672.88	2584.46	2664.93	2636.14	2754.16	430.375
3230	2704.68	2686.97	2598.23	2679.38	2649.94	2768.86	430.2
3250	2719.14	2701.41	2612.95	2694.13	2663.71	2783.54	430.4
3270	2734.54	2716.21	2627.87	2709.59	2678.18	2798.51	429.875
3290	2748.85	2730.35	2641.59	2723	2691.47	2812.75	429.9
3310	2764.32	2745.53	2656.09	2738.71	2706.01	2828.15	429.542
3330	2783.9	2765.14	2675.68	2758.71	2724.99	2847.78	430.267
3350	2799.84	2780.53	2691.24	2774.16	2739.84	2863.61	430.208
3370	2816.22	2796.72	2707.42	2790.81	2755.02	2879.92	429.8
3390	2837.16	2817.25	2727.85	2812.2	2775.11	2900.7	430.792
3410	2855.2	2835.42	2745.89	2830.15	2792.07	2918.49	430.725
3430	2872.99	2852.83	2762.81	2848.56	2809.31	2935.45	430.333
3450	2891.98	2871.13	2781.83	2867.75	2827.64	2954.59	430.425
3470	2910.67	2889.73	2800.18	2886.78	2845.02	2972.99	430.458
3490	2930.98	2909.64	2820.15	2907.29	2864.93	2993.4	430.008
3510	2957.01	2936.17	2846.85	2933.84	2890.25	3019.28	430.65
3530	2979.68	2958.45	2868.96	2956.61	2912.49	3041.96	430.75
3550	3004.59	2983.05	2893.02	2982.48	2936.54	3067.06	430.283
3570	3033.59	3012.43	2921.7	3012.14	2966.08	3097.1	431.108
3590	3055.11	3034.01	2941.97	3033.43	2987.69	3119.77	430.3
3610	3081.75	3061.19	2966.98	3059.47	3014.51	3147.88	430.058
3630	3114.37	3094.49	2997.39	3091	3047.61	3181.65	430.758
3650	3142.93	3123.71	3024.14	3118.51	3077.71	3212.23	430.908
3670	3171.8	3153.27	3049.75	3145.94	3107.77	3243.37	430.358
3690	3205.15	3187.61	3082	3177.86	3142.23	3278.21	431.183
3710	3228.38	3212	3103.38	3200.2	3167.18	3304.6	430.375
3730	3257.98	3242.82	3130.73	3228.89	3198.49	3336.36	430.108
3750	3291.93	3277.84	3162.22	3260.88	3234.08	3371.91	430.892
3770	3321.85	3307.97	3189.9	3290.02	3265.51	3403.77	430.725
3790	3352.61	3337.8	3217.29	3319.02	3297.44	3435.32	430.633
3810	3383.3	3369.47	3246.04	3349.18	3330.25	3468.31	430.458
3830	3417.34	3403.61	3277.69	3382.15	3366.14	3504.28	430.642
3850	3452.13	3439.59	3310.46	3416.95	3403.48	3540.77	430.242
3870	3495.82	3484.11	3351.5	3460.77	3448.72	3586.71	430.9
3890	3538.21	3527.76	3391.47	3503.45	3492.62	3631.3	431.05
3910	3579.46	3570.83	3430.57	3545.94	3535.82	3675.15	429.992
3930	3638.06	3633.91	3488.38	3606.71	3596.13	3737.07	430.733
3950	3700.55	3700.93	3549.91	3671.22	3658.67	3800.12	430.55
3970	3770.43	3775.47	3617.79	3742.29	3729.42	3871.51	430.25
3990	3843.81	3848.88	3685.61	3810.63	3801.66	3945.51	430.15
